-2.7, -2.5, -1.8872205597127867, -1.435097291407058, -1.1043774932945345, 
-0.8, -0.631322592196874, -0.5120122852828624, -0.4303789173943281, -0.398960781840083, 
-0.36900805812825715, -0.3780498354144984, -0.41991310099836215, -0.4931738157701237, -0.5580618774251125, 
-0.5685276938210785, -0.5496892243083398, -0.016761886055959442, 0.3614090780670916, 0.49809619324574383, 
0.5701531300600154, 0.6727181307404816, 0.7564446619082091, 0.75682690880984, 0.7250472127203114, 
0.8101509360565723, 0.8904071117765732, 0.8715686422638345, 0.8255190501215843, 0.8652891524262549, 
0.9039276736284121, 0.6363881576146347, 0.3666811585337, 0.20012860124084106, 0, 
-0.17877846660041508, -0.3723958144533645, -0.1808603735665758, -0.00806209537523381, 0.08562371810199981, 
0.22830132477086618, 0.3945267164880539, 0.4205003158817265, 0.4744719085997648, 0.5161071372679658, 
0.5546582749237073, 0.653349187322406, 1.1, 1.5, 1.7495313623847635, 
1.6735283834123453, 1.5, 1.462270725723006, 1.462270725723006, 1.4, 
1.3166043991450513, 1.2988007370077457, 1.3748709297762334, 1.4768373583808017, 1.5529075511492887, 
1.5642371543275742, 1.5383409184914933, 1.5, 1.5318668595324731, 1.5674741838070843, 
1.622503684958756, 1.6419258618358166, 1.6937183335079784, 1.7216857896398763, 1.7407474270334933, 
1.7598090644271103, 1.8003150438885462, 1.8038891008998494, 1.8777529458001152, 1.8680158344522841, 
1.8736060584507823, 1.9574594184282552, 1.9462789704312589, 1.9760934984232492, 2.022371156276029, 
2.068125790915387, 2.068125790915387, 2.076044862295276, 2.1402773301543747, 2.134118052414461, 
2.1305984651345105, 2.1490762983542515, 2.157466701385221, 2.194310688933554, 2.3447569714225804, 
2.4366935791907216, 2.4217300081296944, 2.3967907230279817, 2.3768392949466115, 2.416742151109352, 
2.443344055217845, 2.4499945312449687, 2.4383561981975026, 2.476596435353462, 2.5497516716518187, 
2.49749560667515, 2.4128536305652677, 2.3769990401867527, 2.384670450353468, 2.404734469218764, 
2.3572247812490286, 2.286993068598115, 2.152726559118427, 1.9585565300247247, 1.9358345053435468, 
1.8747776429636875, 1.6587955355916444, 1.2787763846458973, 0.7009633823625904, 0.6917078212410293, 
0.6668334688569975, 0.7183772738828065, 0.7779216121861642, 0.8103545867823149, 0.8671122923255784, 
0.9400864851669173, 0.9780418047607736, 0.7562996291220638, 0.7873812297767082, 0.835876366996897, 
0.759325746662502, 0.6198942596248538, 0.5132701813019462, 0.5378757378380018, 0.5542794421953723, 
0.4585911667773784, 0.3273615319184153, 0.06490226220048931, -0.038987865396189744, -0.0717952741109305, 
-0.09366687992075766, -0.17841935243383794, -0.254969972768233, -0.33698849455508495, -0.5256310946648443, 
-0.41353911488948003, -0.8373014774548814, -1.0243476113519665, -1.171818384925646, -1.28293544583011, 
-1.559064469179178, -1.6192113851562027, -1.5832624766794172, -1.5680418891860948, -1.5856041055245438, 
-1.6968314756680547, -2.175694112475683, -2.392856931630289, -2.518328782697395, -2.566587186953974, 
-2.5810647082309477, -2.5455785178626242, -2.6004565594701745, -2.6861421521295616, -2.760497639449359, 
-2.7890963337265005, -2.7587499885037, -2.8050680943700796, -2.9036271260397815, -2.914232018750136, 
-2.813967578579511, -2.706578239965862, -2.6953498397498974, -2.6416150906758373, -2.523855959726302, 
-2.601157795814978, -2.640109593084561, -2.599534804262079, -2.378807953067777, -2.2212999768269643, 
-2.072062549569813, -2.0897784993823785, -2.109768231593571, -2.111314286986636, -2.1, 
-2.0938682182883466, -2.2, -2.4298953190000527, -2.65, -2.7729397292192113, 
-2.8414130193985363, -2.9383407422196672, -2.996157278639289, -3.009761169561553, -2.996157278639289, 
-2.979152414986459, -3.04207041050193, -3.1619856557550383, -3.1994430316140674, -3.1458000787841924, 
-3.031867492310232, -3.0352684650407977, -3.0233650604838167, -2.979152414986459, -2.8720217739736302, 
-2.795499887535896, -2.6917702192536335, -2.3, -2.0706139318624133, -2.0110226520866847, 
-2.0509660953083855, -2.1944764271280603, -2.4920263795590434, -2.6597064632494316, -2.820810857383334, 
-2.840537926052791, -2.8254852547799505, -2.7742782105559027, -2.723071166331855, -2.7278603450967998, 
-2.734257068404359, -2.72146362178924, -2.701250161442901, -2.688559476518434, -2.6995531439160945, 

220
